,tweet_id,airline_sentiment,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
32,569130625053155328,negative,Southwest,,Chris44j,,0,@SouthwestAir  at fort launder dale and the gate agent can't switch flights to an earlier flight but we can on our phone...ridiculous,,2015-02-21 05:44:49 -0800,,
33,567928302725263360,negative,US Airways,,SkylarSong,,0,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,,2015-02-17 22:07:13 -0800,Los Angeles,Pacific Time (US & Canada)
34,568250065845944321,neutral,United,,Belendelcanto,,0,@united DCA-EWR Flight #4372,,2015-02-18 19:25:47 -0800,Seattle,Hawaii
35,568183699658944512,negative,United,,Dayrean,,0,@united the supervisor on situation- Stacey took all our details-no claim number given to us,,2015-02-18 15:02:04 -0800,,
36,569555174252896258,negative,United,,Eivind_G,,0,@united The so below skilled staff and inadequate system just deleted my return from Houston to Norway. Shoulder shrugging is all you do..,,2015-02-22 09:51:50 -0800,"Stavanger, Norway",
37,569933882662916096,neutral,Southwest,,sasc1,,0,"@SouthwestAir understand the weather, these kids need to get home! Nice kids doing volunteer work from a RI high school, please help",,2015-02-23 10:56:41 -0800,RI,Eastern Time (US & Canada)
38,568903773491306496,neutral,United,,jacobburkholder,,0,@united Lindsay and ??.  Darn.  Terrible memory on my part.  I know they are headed back to IAD and then PIT tonight.,,2015-02-20 14:43:23 -0800,"#avgeek, United 1K",Central Time (US & Canada)
39,570164654061838336,negative,American,,Jasra_G,,0,@AmericanAir Policy makers need to change their mindset on aviation. Flying is not for... http://t.co/DQnn0Rf1V8,,2015-02-24 02:13:41 -0800,New Delhi,
40,567754504817606656,positive,Southwest,,Masterpeacefull,,0,@SouthwestAir no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763,,2015-02-17 10:36:36 -0800,,Central Time (US & Canada)
41,568411504497856512,negative,United,,jwcriner,,0,@united Please consider letting flyers with no overhead bin items board/deplane first (after first class). Make sense?,,2015-02-19 06:07:17 -0800,"raleigh, nc",Eastern Time (US & Canada)
42,568454051144339456,negative,US Airways,,theheathmcnasty,,0,@usairways if you could change your name to @southwestair and do what they do...that'd be awesome. Also this plane smells like onion rings.,,2015-02-19 08:56:21 -0800,Jawjah,Eastern Time (US & Canada)
43,569416236171456513,negative,US Airways,,ajl592,,0,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,,2015-02-22 00:39:44 -0800,,
44,570271574462369793,neutral,American,,pilot991,,0,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",,2015-02-24 09:18:33 -0800,new england,Central Time (US & Canada)
45,569865011788693504,negative,United,,mbelliss,,0,@united how about starting without the robotic response?,,2015-02-23 06:23:01 -0800,Louisville,Alaska
46,569273777999241216,negative,Delta,,jsgerson,,0,"@JetBlue Hey Jetblue, you Cancelled Flightled our flight from ST Maarten to JFK.  Stranded my family in the baggage area and lost my daughters luggage",,2015-02-21 15:13:39 -0800,,
47,569927644575182849,positive,American,,DL_Dub,,0,@AmericanAir thanks.....,,2015-02-23 10:31:53 -0800,'Merica,
48,570101803708080128,positive,American,,Luke_Asper,,0,@AmericanAir appreciate it!!,"[32.89959729, -97.03558888]",2015-02-23 22:03:56 -0800,luke.asper@gmail.com,Central Time (US & Canada)
49,568211739059326976,positive,Southwest,,KatMRG,,0,@SouthwestAir thanks so much for making my night 😀 cannot wait for my trip next week! http://t.co/NbZ45jCd1r,,2015-02-18 16:53:30 -0800,,Eastern Time (US & Canada)
50,568932070447140864,positive,Southwest,,jessiebabbi,,0,@SouthwestAir I wish i would've seen this 4 hours ago!!! I WANTED TO SEE THEM TONIGHT SO BAD!!!! #CRYING,,2015-02-20 16:35:50 -0800,,Arizona
51,569751096580812801,negative,United,,ScottRSlaughter,,0,@united doesn't help the 100 or more passengers that just arrived an hour Late Flight.,,2015-02-22 22:50:21 -0800,,
52,569925291331735552,negative,American,,JustineTomkins,,0,@AmericanAir you said this last time. It doesn't take 6 weeks to reply to an email.,,2015-02-23 10:22:32 -0800,,
53,570256852166029312,neutral,American,,Bishop71Bishop,,0,@AmericanAir do you still use DC9's?,,2015-02-24 08:20:03 -0800,,
54,569282249717194754,negative,Virgin America,,FiDiFamilies,,0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,,2015-02-21 15:47:19 -0800,New York City ,Eastern Time (US & Canada)
55,567771662167179264,negative,Delta,,travelingranger,,0,@JetBlue heard about the charge for 1st bag and tighter seats - no need to be a loyal JB customer anymore!,,2015-02-17 11:44:47 -0800,,
56,569984339800416256,negative,American,,reebokpumped,,0,@AmericanAir you flew me into Chi instead and I got a ride to MKE. U said my bags would go to MKE today. Is it on the Cancelled Flightled flight tho?,,2015-02-23 14:17:11 -0800,Milwaukee,Central Time (US & Canada)
57,569502353797173248,negative,United,,jlongoria21,,0,@united now there is no one to operate the ramp to let us out of the plane in IAH...wow..just wow,,2015-02-22 06:21:56 -0800,"Rio Grande Valley, Texas",Central Time (US & Canada)
58,569646886610702337,negative,US Airways,,LaChavalina,,0,@USAirways Flt 4609 landed over half an hour ago. Not a single bag yet on the baggage claim. Hate you so much right now.,,2015-02-22 15:56:15 -0800,"Pony Paradise, VA",Arizona
59,569986246648442881,negative,American,,T_Money84,,0,@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,,2015-02-23 14:24:45 -0800,DMV,Eastern Time (US & Canada)
60,568633680605945856,negative,US Airways,,masonkesner,,0,@USAirways I’ll do that in addition to reviewing on my blog. Your agents were pleasant but the experience was less than :/,"[0.0, 0.0]",2015-02-19 20:50:08 -0800,"Arkansas, USA",Central Time (US & Canada)
61,569970225443172353,negative,United,,itsmetsforme,,0,@united that guy really has no customer service clue.Could have spent effort clearing bins for rollerboards instead of art projects in mine!,,2015-02-23 13:21:05 -0800,mets hell,
62,568180928746369027,negative,Southwest,,whofilets,,0,"@SouthwestAir @LeeAnnHealey I was all, yeah sale fares! I got places to fly! Oh damn, right, I live where SWA doesn't fly. #why",,2015-02-18 14:51:04 -0800,,Pacific Time (US & Canada)
63,569952984257294336,positive,American,,DigitalEdMom,,0,"@AmericanAir Thanks for asking On second plane after maintenance issue, for flight from ORD to LIT. Sitting at gate in very very warm plane",,2015-02-23 12:12:35 -0800,Wisconsin,Central Time (US & Canada)
64,569951253666656257,positive,Southwest,,AnnCompton,,0,@SouthwestAir  Your Terry is our hero.  Got my husband back thru security to retrieve his cellphone in Austin. Terry (#85832) You Rock!,,2015-02-23 12:05:42 -0800,WashingtonDC,Eastern Time (US & Canada)
65,569963097055604736,negative,Southwest,,DeniseMarois,,0,@SouthwestAir Feeling very frustrated that I bought WIFI onboard and can't load an email.,,2015-02-23 12:52:46 -0800,,
66,570128847439417344,neutral,American,,HaleyHadlock,,0,@AmericanAir just hoping/praying for a safe flight. They've had to stop and de-ice our plane yet again😞,,2015-02-23 23:51:24 -0800,,
67,569301668904329216,negative,Southwest,,Laughable_con,,0,@SouthwestAir you are the worst airline. Congrats!!,,2015-02-21 17:04:29 -0800,,
68,568122440934658048,positive,Delta,,khealy8834,,0,@JetBlue thank you :-),,2015-02-18 10:58:39 -0800,"Miami, FL",Atlantic Time (Canada)
69,567997512310767616,neutral,US Airways,,Jeanne23,,0,"@USAirways hi!  Could you protect me on US 445 just in case? Still on ground with no checked luggage, but still a chance I can make original",,2015-02-18 02:42:14 -0800,"Arlington, VA",
70,569017052310056960,neutral,Southwest,,woawABQ,,0,"@SouthwestAir  If you'd love to see more girls get inspired about becoming pilots, RT our free Albuquerque event. http://t.co/rfXlV1kGDh",,2015-02-20 22:13:31 -0800,"Albuquerque, NM",
71,569730304111325184,negative,American,,jjkend,,0,@AmericanAir can I get home before 12 or no?,,2015-02-22 21:27:44 -0800,,Mountain Time (US & Canada)
72,569870924410970112,negative,US Airways,,ashwatson3,,0,@USAirways I will NEVER fly us airways or american again and I will share this nightmare of a story to all the many others we know who fly,,2015-02-23 06:46:30 -0800,,
73,568104264733573122,negative,Virgin America,,onewil,,0,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,"[0.0, 0.0]",2015-02-18 09:46:26 -0800,"San Francisco, CA",Pacific Time (US & Canada)
74,568121964444950529,positive,United,,LeeRose20,,0,@united Boeing 777 Star Alliance short finals @Heathrowairport 27L on an amazing winters morning #777 #Avgeek http://t.co/owMaXOyEhZ,,2015-02-18 10:56:46 -0800,West Wickham Kent ! ,
75,568977492410703872,negative,Southwest,,Julia_Pabst,,0,"@SouthwestAir wanting a ⭐️ for the ✈️ finding the gate. No apology or exp. All good, I'm sure connecting flight leaving SAC will be chill!",,2015-02-20 19:36:19 -0800,Los Angeles,Pacific Time (US & Canada)
76,569597742693154816,negative,American,,jadedhippie09,,0,@AmericanAir I understand weather is not your fault but ur cs reps are atrocious. I am NOT happy nor will I EVR fly w/ u again.,,2015-02-22 12:40:59 -0800,,
77,567935142418780161,negative,United,,ImHursty,,0,"@united 3 hrs searching for flts, find 1 on site &amp; can't book the $ offered bc 1 seg isn't really available. #lies #falseadvertising",,2015-02-17 22:34:24 -0800,"San Diego, CA by way of VA",
78,569611341394264064,negative,US Airways,,PandooYaar,,0,@USAirways we've now learned to never fly with u again. You've lost 16 customers from our group + the hundreds more from our company,,2015-02-22 13:35:01 -0800,Philly,Eastern Time (US & Canada)
79,567726186038837248,negative,US Airways,,JasonPlizga,,0,@USAirways How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.,,2015-02-17 08:44:05 -0800,,
80,569596097540132864,negative,Virgin America,,khartline,,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada)
81,570190092213465089,neutral,Southwest,,emayteeteej,,0,"@SouthwestAir quick question - i bought wifi for my phone, do I have to buy it again on my tablet? I have 9 hours left on my trip",,2015-02-24 03:54:46 -0800,"Hopatcong, NJ",
82,568771007529398272,neutral,United,,AlMehairiAUH,,0,@United to start 3xdaily @EmbraerSA #ERJ145 flights from #Chicago @fly2ohare to #Evansville on 4JUN #avgeek,,2015-02-20 05:55:50 -0800,Abu Dhabi,Abu Dhabi
83,570199974719455232,negative,American,,rduffy487,,0,"@AmericanAir really? That's it? Not even a ""we are looking into this to see what happened/what we could do better next time""",,2015-02-24 04:34:02 -0800,,
84,568466673990307840,negative,United,,theo,,0,"@united of the airplane otherwise they would call the Police, because the flight had to take off before 12h30am",,2015-02-19 09:46:31 -0800,São Paulo / Brasil,Brasilia
85,569671468369338368,negative,United,,cambalam,,0,@united I'm on UA1118 and my direct tv isn't working.  How do I avoid this in future?,,2015-02-22 17:33:56 -0800,,Singapore
86,569473231498964992,neutral,Delta,,yoyijr,,0,@Jetblue I'm so sorry I cheated on you with @Delta @DeltaAssist. Please take me back. I wore protection.,,2015-02-22 04:26:13 -0800,NYC,Eastern Time (US & Canada)
87,570156777297350656,negative,US Airways,,yorkshire2002,,0,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.,,2015-02-24 01:42:23 -0800,Kentucky,Eastern Time (US & Canada)
88,569460591644925952,negative,Delta,,suek03,,0,@JetBlue some woman stole my seat on the plane but I was the one that had to sit elsewhere. Is that standard protocol?,,2015-02-22 03:35:59 -0800,"Austin, TX",Eastern Time (US & Canada)
89,568282853240209408,neutral,Delta,,JetBlueNews,,0,@JetBlue Marks 15th Year With 'Bluemanity' Plane Design - http://t.co/E5NaxBUe4s http://t.co/KlxivnbCYh,,2015-02-18 21:36:05 -0800,USA,Sydney
90,570262424038699008,negative,United,,debweinz,,0,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",,2015-02-24 08:42:11 -0800,,Hawaii
91,569121422817112065,negative,United,,thefarb,,0,"@united do you teach your gate agents 2 lie? Or do they just learn on their own? There was overhead space for my bag,  didn't have to check",,2015-02-21 05:08:15 -0800,"ÜT: 39.39339,-76.762595",Eastern Time (US & Canada)
92,569464902164856832,negative,US Airways,,AdrianMartinG15,,0,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,,2015-02-22 03:53:07 -0800,,
93,570101371409559552,negative,American,,HaleyHadlock,,0,@AmericanAir were stuck on a plane in Dallas that's supposed to be going to Okc. There's an issue w/ the plane. Any idea on how much longer?,,2015-02-23 22:02:13 -0800,,
94,568067878546755584,positive,Southwest,,cej1124,,0,@SouthwestAir Awesome!!! Sending now.,,2015-02-18 07:21:51 -0800,"Austin, TX, USA",Central Time (US & Canada)
95,570236313393373186,negative,US Airways,,david_drhealey,,0,@USAirways i understand that but i should still be able to view my reservation online....,,2015-02-24 06:58:26 -0800,"Central, New Jersey",Hawaii
96,570089091276128258,neutral,Southwest,,LaRoseKayla,,1,"@SouthwestAir you should have assigned seating, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thanks.",,2015-02-23 21:13:25 -0800,,
97,569591310589431808,negative,US Airways,,HutchinsJim,,0,"@USAirways I sympathize re:weather issues, but when times get tough, call in more folks. Over two hours on hold for 4-minute fix. #FAIL","[39.98272482, -86.22502919]",2015-02-22 12:15:25 -0800,"Carmel, IN",Atlantic Time (Canada)
98,569621883282280448,positive,American,,kidith_paulino,,0,@AmericanAir AA2416 on time and awesome flight. Great job American!,"[25.79101279, -80.28861743]",2015-02-22 14:16:54 -0800,,Eastern Time (US & Canada)
99,567960564023967745,positive,United,,albertchatigny,,0,@united You delayed a connection for customer service today now I'll be able to pay my final respects to a dear family member. Thank you :),,2015-02-18 00:15:25 -0800,,
100,569774078233419776,positive,Virgin America,,dngoo,,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,,2015-02-23 00:21:40 -0800,"Near a park, water, or lights",Pacific Time (US & Canada)
101,570287886135918593,neutral,Delta,,DaniP0915,,0,"@JetBlue flying w/ infant for the 1st time, can I bring a canister of powder formula for a carry on and/or use my plastic formula divider?",,2015-02-24 10:23:22 -0800,"ÜT: 40.907502,-73.85468",Quito
102,569939736782962688,negative,American,,flemmingerin,,0,@AmericanAir Also do you have any way to speak to someone on the phone? Your 1-800 # has been hanging up on me all day.,,2015-02-23 11:19:56 -0800,San Diego,
103,568967381860503552,neutral,United,,GDClearedToLand,,2,@United #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN,,2015-02-20 18:56:09 -0800,,
104,569571654998888448,negative,US Airways,,ConNyoungjeezy,,0,"@USAirways 30 min delay for mechanics to replace rivets. 30 mins Late Flightr, turns out mechanics had wrong size rivets. 35 more mins. Pathetic",,2015-02-22 10:57:19 -0800,Boston,Quito
105,569273375954243584,negative,Southwest,,like_a_toaster,,0,@SouthwestAir I had to switch airlines and eat the difference (which was not insubstantial) and Cancelled Flight all plans for sat &amp; sun :(,,2015-02-21 15:12:04 -0800,St. Louis,Central Time (US & Canada)
106,569731189214351360,positive,American,,sebrown,,0,@AmericanAir gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!,,2015-02-22 21:31:15 -0800,"Boston, MA USA",Eastern Time (US & Canada)
107,569366184904122369,negative,United,,alexisniicole25,,0,@united I'm still trying to get things worked out and you have yet to respond back.,,2015-02-21 21:20:51 -0800,,
108,569692064511692801,negative,American,,mbranch909,,0,@AmericanAir finally made it to chicago - 13 hours Late Flight.  Did get a $12 food voucher for my wait.about $1per/hr. Never again. Good bye.,,2015-02-22 18:55:47 -0800,,
109,569298147144556544,negative,United,,gwen1013,,0,@united I was on UA3782 and it was Cancelled Flightled. I'm waiting at customer service.,,2015-02-21 16:50:29 -0800,"New Haven, CT",
110,569968799576924160,neutral,US Airways,,charmellemaria,,0,@USAirways so it's a $25.00 bag fee for a golf bag on a domestic flight?,,2015-02-23 13:15:25 -0800,"mclean, va",
111,569234280632754176,positive,Southwest,,DrMikeDevlin,,0,"@SouthwestAir THANK YOU. I left my iPad on a plane, filled out a lost and found form. Yall found it and shipped it back. Thank you #flySW",,2015-02-21 12:36:43 -0800,"Chicago, IL",Central Time (US & Canada)
112,569937457837273088,negative,US Airways,,FaknilO,,0,"@USAirways I would happily wait in the terminal near food, restrooms and non irritated passengers.","[33.43588637, -111.99965664]",2015-02-23 11:10:53 -0800,New Mexico,Mountain Time (US & Canada)
113,569654709964836865,negative,United,,bobgiolito,,0,@united How about free wifi when your flights delayed? Only 20 mins allowed!,,2015-02-22 16:27:21 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
114,569984785860464640,negative,United,,Margo_Rae,,0,@united of course I did. The bag should be here by now :( #frustrated,"[28.62111274, -81.29294408]",2015-02-23 14:18:57 -0800,,Eastern Time (US & Canada)
115,567724950556258304,negative,Delta,,JessonaJourney,,0,@JetBlue Is today's JetBlue Flight 918 (NYC-&gt;BOS) delayed? My app says on time and the website says it's not...,,2015-02-17 08:39:10 -0800,New York,Eastern Time (US & Canada)
116,568929816797323265,neutral,Southwest,,davidgoodson71,,1,@SouthwestAir just do it that easy,,2015-02-20 16:26:53 -0800,,
117,568066927723212800,positive,Delta,,SweetLilYou,,0,"@JetBlue Great flight, as always! Thank you to the great crew on flight 475! #travel #jetblue","[28.4261453, -81.2998841]",2015-02-18 07:18:04 -0800,Rhode Island ,Eastern Time (US & Canada)
118,568003851145461760,positive,US Airways,,SVLLINDIA,,0,"@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India.
#Mumbai #Surat #NaviMumbai",,2015-02-18 03:07:25 -0800,Mumbai,
119,568133255410671617,neutral,United,,Boruch_1,,0,@united @ShulemStern @gg8929 Raise a dispute with your cc provider and they will hopefully clear it for you.,,2015-02-18 11:41:38 -0800,,London
120,569838692220542976,negative,United,,alysabaker,,0,@united well for a start it would be nice if your ticket was actually in the system when you change a flight,,2015-02-23 04:38:25 -0800,"ÜT: 50.97861,-114.000116",Mountain Time (US & Canada)
121,568127477555441664,negative,US Airways,,Twinscream1,,0,@USAirways I have sent letter after letter and get back nothing but form letters and half baked reply's #usairwaysssuck,,2015-02-18 11:18:40 -0800,,
122,568799336097656836,negative,US Airways,,fmrtpr1894,,0,@USAirways how about a little help for the two gate agents trying to rebook flight 1707?,,2015-02-20 07:48:24 -0800,"Boston,MA",
123,570172549910409217,negative,American,,chasefoster,,0,".@AmericanAir (2/3) ...I sat on the runway for 4 MORE HRS b4 takeoff (10 hrs Late Flight, 4:30 AM). Pilot plainly stated it was a comp/mech issue.",,2015-02-24 02:45:03 -0800,Nashville/Space,Central Time (US & Canada)
124,569700499319959553,positive,Delta,,jabeblanchard,,0,"@JetBlue ha ha! Can I get a wake up call at boarding time please?  Large coffee, extralight extra sweet please!","[40.89343356, -74.29961359]",2015-02-22 19:29:18 -0800,Right Coast,Eastern Time (US & Canada)
125,569627123150778368,negative,American,,hovy5019,,0,@AmericanAir Im trying to call and book a reward ticket on one world partners but your automated system wont let me talk to any1.  Great job,,2015-02-22 14:37:43 -0800,,
126,568806118660673536,negative,United,,katieclaytonn,,0,"@united yea, a refund. Your airline ruined our trip.",,2015-02-20 08:15:21 -0800,,Central Time (US & Canada)
127,569526143730077696,negative,United,,ATL_Attorney,,0,@united It is also inappropriate to lie to passengers to induce them into accepting a voucher by telling them you have availability on Late Flightr,,2015-02-22 07:56:28 -0800,"Atlanta, GA",Quito
128,569504786879528962,negative,United,,szymanski_t,,0,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,,2015-02-22 06:31:36 -0800,,Eastern Time (US & Canada)
129,569692788968845312,negative,American,,MicMontgomery,,0,@AmericanAir Need to go frm TPA to MCI tmrw &amp; my connection thru DFW is Cancelled Flightled. Can u connect me thru a diff city? Been on hold for 2 hrs,,2015-02-22 18:58:39 -0800,"Kansas City, MO",Eastern Time (US & Canada)
130,568865640569806848,negative,United,,abigailedge,,0,"@united That's still one day over my visa expiring on June 9, which is why I booked my flight on that day.",,2015-02-20 12:11:52 -0800,"Brighton, UK",London
131,569642989515112448,negative,American,,lindseyjerin,,0,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,,2015-02-22 15:40:46 -0800,"Alexandria, VA",Quito
132,569678397158268929,negative,American,,reebokpumped,,0,"@AmericanAir @MO3TVida just so you know, reservations team has a 2+ hr callback time",,2015-02-22 18:01:28 -0800,Milwaukee,Central Time (US & Canada)
133,568111588546375680,neutral,Southwest,,kt_delaney,,0,@SouthwestAir can I please go see @Imaginedragons on friday? I promise I'll only fly Southwest when going back home to NH #MHTforlife,,2015-02-18 10:15:32 -0800,Los Angeles,Quito
134,570061334898872321,positive,Southwest,,mjb1994,,0,"@SouthwestAir in flight wifi + @TMobile wifi calling makes for the best combination. Who doesn't love texting 40,000 feet in the air :D",,2015-02-23 19:23:08 -0800,California,Pacific Time (US & Canada)
135,568100371794665472,negative,US Airways,,tannapistolis,,0,@USAirways link doesn't work and I've tried tracking my bag several times. Still doesn't clarify where it is.,,2015-02-18 09:30:58 -0800,,Eastern Time (US & Canada)
